date,WPU012202,DCOILWTICO,US_Corn_Futures
2010-11-18,0.22365448601038113,0.4814725625686742,0.5038822272685517
2010-11-19,0.22365448601038113,0.47071771944846785,0.34959295397472867
2010-11-20,0.22365448601038113,0.47071771944846785,0.34959295397472867
2010-11-21,0.22365448601038113,0.47071771944846785,0.34959295397472867
2010-11-22,0.22365448601038113,0.4515460425820117,0.3091838585882512
2010-11-23,0.22365448601038113,0.43050395821639015,0.4102065970544449
2010-11-24,0.22365448601038113,0.5436636119159571,0.4891880107643781
2010-11-25,0.22365448601038113,0.5436636119159571,0.4891880107643781
2010-11-26,0.22365448601038113,0.5745253356522033,0.483677679575313
2010-11-27,0.22365448601038113,0.5745253356522033,0.483677679575313
2010-11-28,0.22365448601038113,0.5745253356522033,0.483677679575313
2010-11-29,0.22365448601038113,0.6614992843634412,0.4855144566383347
2010-11-30,0.22365448601038113,0.5862153825219935,0.4175537053065317
2010-12-01,0.4383543367361721,0.7091946755921844,0.5810268639154633
2010-12-02,0.4383543367361721,0.7667097061915517,0.50204545020553
2010-12-03,0.4383543367361721,0.8228219311665439,0.6342933987430927
2010-12-04,0.4383543367361721,0.8228219311665439,0.6342933987430927
2010-12-05,0.4383543367361721,0.8228219311665439,0.6342933987430927
2010-12-06,0.4383543367361721,0.8298359592884176,0.5938843033566152
2010-12-07,0.4383543367361721,0.7999094393017551,0.5479648767810726
2010-12-08,0.4383543367361721,0.7816729661848826,0.6416405069951795
2010-12-09,0.4383543367361721,0.7840109755588405,0.6398037299321578
2010-12-10,0.4383543367361721,0.7587604743200943,0.6398037299321578
2010-12-11,0.4383543367361721,0.7587604743200943,0.6398037299321578
2010-12-12,0.4383543367361721,0.7587604743200943,0.6398037299321578
2010-12-13,0.4383543367361721,0.7966362261782142,0.7445000225243948
2010-12-14,0.4383543367361721,0.7830757718092574,0.7353161372092863
2010-12-15,0.4383543367361721,0.7985066336773802,0.7720516784697204
2010-12-16,0.4383543367361721,0.7540844555721778,0.7959297802890026
2010-12-17,0.4383543367361721,0.7685801136907177,0.8602169774947622
2010-12-18,0.4383543367361721,0.7685801136907177,0.8602169774947622
2010-12-19,0.4383543367361721,0.7685801136907177,0.8602169774947622
2010-12-20,0.4383543367361721,0.7994418374269638,0.880421525188001
2010-12-21,0.4383543367361721,0.8284331536640427,0.9042996270072831
2010-12-22,0.4383543367361721,0.8532160530279976,0.9538926077088691
2010-12-23,0.4383543367361721,0.9004438423819496,0.9906281489693032
2010-12-24,0.4383543367361721,0.9004438423819496,0.9254592987732931
2010-12-25,0.4383543367361721,0.9004438423819496,0.9254592987732931
2010-12-26,0.4383543367361721,0.9004438423819496,0.9254592987732931
2010-12-27,0.4383543367361721,0.9074578705038233,0.99797525722139
2010-12-28,0.4383543367361721,0.9303703623686121,1.0585889003011062
2010-12-29,0.4383543367361721,0.9140042967509058,1.0640992314901714
2010-12-30,0.4383543367361721,0.8541512567775806,1.0053223654734769
2010-12-31,0.4383543367361721,0.9256943436206958,1.097161218624562
2011-01-01,0.6211846783698529,0.9256943436206958,1.097161218624562
2011-01-02,0.6211846783698529,0.9256943436206958,1.097161218624562
2011-01-03,0.6211846783698529,0.9355139829913198,1.0383843526078675
2011-01-04,0.6211846783698529,0.8326415705371673,0.9520558306458474
2011-01-05,0.6211846783698529,0.8751933411432029,1.0310372443557807
2011-01-06,0.6211846783698529,0.7849461793084241,0.9079731811333265
2011-01-07,0.6211846783698529,0.7709181230646756,0.8565434233687188
2011-01-08,0.6211846783698529,0.7709181230646756,0.8565434233687188
2011-01-09,0.6211846783698529,0.7709181230646756,0.8565434233687188
2011-01-10,0.6211846783698529,0.825627542415293,0.9428719453307388
2011-01-11,0.6211846783698529,0.9130690930013228,0.9410351682677172
2011-01-12,0.6211846783698529,0.947671631735901,1.121039320443844
2011-01-13,0.6211846783698529,0.9261619454954876,1.2073678424058643
2011-01-14,0.6211846783698529,0.93270837174257,1.2551240460444284
2011-01-15,0.6211846783698529,0.93270837174257,1.2551240460444284
2011-01-16,0.6211846783698529,0.93270837174257,1.2551240460444284
2011-01-17,0.6211846783698529,0.93270837174257,1.1936287499744618
2011-01-18,0.6211846783698529,0.9256943436206958,1.337779013880405
2011-01-19,0.6211846783698529,0.9009114442567409,1.2055310653428424
2011-01-20,0.6211846783698529,0.7938306149294644,1.2992066955569492
2011-01-21,0.6211846783698529,0.7779321511865498,1.3212480203132098
2011-01-22,0.6211846783698529,0.7779321511865498,1.3212480203132098
2011-01-23,0.6211846783698529,0.7779321511865498,1.3212480203132098
2011-01-24,0.6211846783698529,0.7087270737173926,1.306553803809036
2011-01-25,0.6211846783698529,0.6311051625019869,1.227572390099103
2011-01-26,0.6211846783698529,0.6811385631046886,1.3285951285652966
2011-01-27,0.6211846783698529,0.6016462443901162,1.277165370800689
2011-01-28,0.6211846783698529,0.7746589380630089,1.2294091671621246
2011-01-29,0.6211846783698529,0.7746589380630089,1.2294091671621246
2011-01-30,0.6211846783698529,0.7746589380630089,1.2294091671621246
2011-01-31,0.6211846783698529,0.9074578705038233,1.3432893450694703
2011-02-01,1.1092913702542684,0.8396555986590416,1.3910455487080344
2011-02-02,1.1092913702542684,0.8508780436540397,1.4149236505273166
2011-02-03,1.1092913702542684,0.8340443761615421,1.3671674468887525
2011-02-04,1.1092913702542684,0.761566085568844,1.4847211789221413
2011-02-05,1.1092913702542684,0.761566085568844,1.4847211789221413
2011-02-06,1.1092913702542684,0.761566085568844,1.4847211789221413
2011-02-07,1.1092913702542684,0.6881525912265622,1.4590063000398374
2011-02-08,1.1092913702542684,0.66711050686094,1.4516591917877508
2011-02-09,1.1092913702542684,0.6549528581163588,1.6279897898378342
2011-02-10,1.1092913702542684,0.6479388299944845,1.6335001210268993
2011-02-11,1.1092913702542684,0.5988406331413665,1.6904402099805722
2011-02-12,1.1092913702542684,0.5988406331413665,1.6904402099805722
2011-02-13,1.1092913702542684,0.5988406331413665,1.6904402099805722
2011-02-14,1.1092913702542684,0.5647056962815794,1.6114587962706388
2011-02-15,1.1092913702542684,0.5399227969176245,1.5710497008841615
2011-02-16,1.1092913702542684,0.5712521225286618,1.5710497008841615
2011-02-17,1.1092913702542684,0.629702356877612,1.7326860824300714
2011-02-18,1.1092913702542684,0.628767153128029,1.7124815347368325
2011-02-19,1.1092913702542684,0.628767153128029,1.7124815347368325
2011-02-20,1.1092913702542684,0.628767153128029,1.7124815347368325
2011-02-21,1.1092913702542684,0.628767153128029,1.7124815347368325
2011-02-22,1.1092913702542684,0.9850797817192297,1.4920682871742281
2011-02-23,1.1092913702542684,1.1435968172735826,1.58023358619927
2011-02-24,1.1092913702542684,1.1337771779029586,1.5379877137497708
2011-02-25,1.1092913702542684,1.1660417072635791,1.7253389741779845
2011-02-26,1.1092913702542684,1.1660417072635791,1.7253389741779845
2011-02-27,1.1092913702542684,1.1660417072635791,1.7253389741779845
2011-02-28,1.1092913702542684,1.1931626160014919,1.791462948446766
2011-03-01,0.9348477415395632,1.3114658903237673,1.8245249355811566
2011-03-02,0.9348477415395632,1.43491278526875,1.7216654200519412
2011-03-03,0.9348477415395632,1.4185467196510442,1.833708820896265
2011-03-04,0.9348477415395632,1.531706373350612,1.7694216236905054
2011-03-05,0.9348477415395632,1.531706373350612,1.7694216236905054
2011-03-06,0.9348477415395632,1.531706373350612,1.7694216236905054
2011-03-07,0.9348477415395632,1.579869366454147,1.6922769870435939
2011-03-08,0.9348477415395632,1.5653737083356072,1.6041116880185522
2011-03-09,0.9348477415395632,1.5340443827245698,1.5710497008841615
2011-03-10,0.9348477415395632,1.456422471509164,1.4369649752835771
2011-03-11,0.9348477415395632,1.3820737734172992,1.301043472619971
2011-03-12,0.9348477415395632,1.3820737734172992,1.301043472619971
2011-03-13,0.9348477415395632,1.3820737734172992,1.301043472619971
2011-03-14,0.9348477415395632,1.384879384666049,1.313900912061123
2011-03-15,0.9348477415395632,1.1992414403737832,1.141243868137083
2011-03-16,0.9348477415395632,1.2347791828579444,1.003485588410455
2011-03-17,0.9348477415395632,1.3975046352854221,1.2238988359730596
2011-03-18,0.9348477415395632,1.3783329584189665,1.4902315101112065
2011-03-19,0.9348477415395632,1.3783329584189665,1.4902315101112065
2011-03-20,0.9348477415395632,1.3783329584189665,1.4902315101112065
2011-03-21,0.9348477415395632,1.4391212021418747,1.5159463889935103
2011-03-22,0.9348477415395632,1.5405908089716522,1.5196199431195538
2011-03-23,0.9348477415395632,1.5723877364574808,1.4792108477330763
2011-03-24,0.9348477415395632,1.564438504586024,1.6224794586487692
2011-03-25,0.9348477415395632,1.5574244764641498,1.530640605497684
2011-03-26,0.9348477415395632,1.5574244764641498,1.530640605497684
2011-03-27,0.9348477415395632,1.5574244764641498,1.530640605497684
2011-03-28,0.9348477415395632,1.494298223367284,1.4020662110861648
2011-03-29,0.9348477415395632,1.531706373350612,1.4075765422752298
2011-03-30,0.9348477415395632,1.506455872111865,1.3506364533215571
2011-03-31,0.9348477415395632,1.618212720187058,1.5710497008841615
2011-04-01,1.5420457568734405,1.6818065751587157,1.8796282474718076
2011-04-02,1.5420457568734405,1.6818065751587157,1.8796282474718076
2011-04-03,1.5420457568734405,1.6818065751587157,1.8796282474718076
2011-04-04,1.5420457568734405,1.7093950857714204,2.0596323996479344
2011-04-05,1.5420457568734405,1.6944318257780888,2.105551826223477
2011-04-06,1.5420457568734405,1.7206175307664187,2.081673724404195
2011-04-07,1.5420457568734405,1.787952200736409,2.050448514332826
2011-04-08,1.5420457568734405,1.9025146600603517,2.107388603286499
2011-04-09,1.5420457568734405,1.9025146600603517,2.107388603286499
2011-04-10,1.5420457568734405,1.9025146600603517,2.107388603286499
2011-04-11,1.5420457568734405,1.7729889407430781,2.1606551381141283
2011-04-12,1.5420457568734405,1.5976382376962275,1.9861613171270665
2011-04-13,1.5420457568734405,1.6373843970535134,2.01187619600937
2011-04-14,1.5420457568734405,1.6902234089049648,2.01187619600937
2011-04-15,1.5420457568734405,1.7575580788749554,1.927384451110372
2011-04-16,1.5420457568734405,1.7575580788749554,1.927384451110372
2011-04-17,1.5420457568734405,1.7575580788749554,1.927384451110372
2011-04-18,1.5420457568734405,1.6420604158014298,2.00085553363124
2011-04-19,1.5420457568734405,1.664505305791427,1.982487763001023
2011-04-20,1.5420457568734405,1.835647591965153,1.8612604768415906
2011-04-21,1.5420457568734405,1.8767965569468137,1.890648909849938
2011-04-22,1.5420457568734405,1.8767965569468137,1.898951142174796
2011-04-23,1.5420457568734405,1.8767965569468137,1.898951142174796
2011-04-24,1.5420457568734405,1.8767965569468137,1.898951142174796
2011-04-25,1.5420457568734405,1.8749261494476477,2.0669795079000215
2011-04-26,1.5420457568734405,1.8767965569468137,2.0982047179713903
2011-04-27,1.5420457568734405,1.9043850675595184,1.9990187565682183
2011-04-28,1.5420457568734405,1.9076582806830593,1.7786055090056139
2011-04-29,1.5420457568734405,1.9548860700370112,1.9788142088749796
2011-04-30,1.5420457568734405,1.9548860700370112,1.9788142088749796
2011-05-01,1.3927622669156636,1.9548860700370112,1.9788142088749796
2011-05-02,1.3927622669156636,1.9380524025445136,1.8171778273290697
2011-05-03,1.3927622669156636,1.824425146970154,1.7381964136191363
2011-05-04,1.3927622669156636,1.7397892076328747,1.7804422860686355
2011-05-05,1.3927622669156636,1.323623539068349,1.6279897898378342
2011-05-06,1.3927622669156636,1.1824077728812856,1.462679854165881
2011-05-07,1.3927622669156636,1.1824077728812856,1.462679854165881
2011-05-08,1.3927622669156636,1.1824077728812856,1.462679854165881
2011-05-09,1.3927622669156636,1.3437304196843876,1.6188059045227257
2011-05-10,1.3927622669156636,1.4872841952454097,1.616969127459704
2011-05-11,1.3927622669156636,1.2296355622352368,1.3965558798970996
2011-05-12,1.3927622669156636,1.2600296840966911,1.4204339817163818
2011-05-13,1.3927622669156636,1.2918266115825199,1.431454644094512
2011-05-14,1.3927622669156636,1.2918266115825199,1.431454644094512
2011-05-15,1.3927622669156636,1.2918266115825199,1.431454644094512
2011-05-16,1.3927622669156636,1.1842781803804516,1.3543100074476004
2011-05-17,1.3927622669156636,1.1604304847660802,1.5104360578044451
2011-05-18,1.3927622669156636,1.3063222697010595,1.6922769870435939
2011-05-19,1.3927622669156636,1.2347791828579444,1.648194337531073
2011-05-20,1.3927622669156636,1.2890210003337708,1.6922769870435939
2011-05-21,1.3927622669156636,1.2890210003337708,1.6922769870435939
2011-05-22,1.3927622669156636,1.2890210003337708,1.6922769870435939
2011-05-23,1.3927622669156636,1.1912922085023259,1.7088079806107892
2011-05-24,1.3927622669156636,1.288085796584187,1.6004381338925087
2011-05-25,1.3927622669156636,1.3652401059248016,1.6720724393503552
2011-05-26,1.3927622669156636,1.3371839934373058,1.697787318232659
2011-05-27,1.3927622669156636,1.3558880684289694,1.771258400753527
2011-05-28,1.3927622669156636,1.3558880684289694,1.771258400753527
2011-05-29,1.3927622669156636,1.3558880684289694,1.771258400753527
2011-05-30,1.3927622669156636,1.3558880684289694,1.9393602375612733
2011-05-31,1.3927622669156636,1.4550196658847891,1.6922769870435939
2011-06-01,1.7869377741075452,1.3427952159348044,1.771258400753527
2011-06-02,1.7869377741075452,1.3479388365575122,1.8686075850936774
2011-06-03,1.7869377741075452,1.3418600121852216,1.791462948446766
2011-06-04,1.7869377741075452,1.3418600121852216,1.791462948446766
2011-06-05,1.7869377741075452,1.3418600121852216,1.791462948446766
2011-06-06,1.7869377741075452,1.2852801853354374,1.648194337531073
2011-06-07,1.7869377741075452,1.2904238059581457,1.6886034329175506
2011-06-08,1.7869377741075452,1.3647725040500098,1.8281984897072
2011-06-09,1.7869377741075452,1.419949525275419,1.9604464382447626
2011-06-10,1.7869377741075452,1.2960350284556443,1.9751406547489363
2011-06-11,1.7869377741075452,1.2960350284556443,1.9751406547489363
2011-06-12,1.7869377741075452,1.2960350284556443,1.9751406547489363
2011-06-13,1.7869377741075452,1.1978386347494083,1.9439154446775673
2011-06-14,1.7869377741075452,1.299308241579186,1.7767687319425922
2011-06-15,1.7869377741075452,1.0870169904237985,1.598601356829487
2011-06-16,1.7869377741075452,1.0926282129212979,1.449822414724729
2011-06-17,1.7869377741075452,1.0023810510865185,1.468190185354946
2011-06-18,1.7869377741075452,1.0023810510865185,1.468190185354946
2011-06-19,1.7869377741075452,1.0023810510865185,1.468190185354946
2011-06-20,1.7869377741075452,1.0122006904571426,1.4718637394809895
2011-06-21,1.7869377741075452,1.0341779785723477,1.58023358619927
2011-06-22,1.7869377741075452,1.0930958147960892,1.3598203386366656
2011-06-23,1.7869377741075452,0.8938974161348672,1.3285951285652966
2011-06-24,1.7869377741075452,0.9027818517559075,1.2477769377923416
2011-06-25,1.7869377741075452,0.9027818517559075,1.2477769377923416
2011-06-26,1.7869377741075452,0.9027818517559075,1.2477769377923416
2011-06-27,1.7869377741075452,0.8915594067609094,1.1541013075782347
2011-06-28,1.7869377741075452,0.9967698285890197,1.3432893450694703
2011-06-29,1.7869377741075452,1.0879521941733814,1.4020662110861648
2011-06-30,1.7869377741075452,1.1089942785390037,1.1816529635235604
2011-07-01,1.4195997482563878,1.0860817866742154,0.8785847481249792
2011-07-02,1.4195997482563878,1.0860817866742154,0.8785847481249792
2011-07-03,1.4195997482563878,1.0860817866742154,0.8785847481249792
2011-07-04,1.4195997482563878,1.0860817866742154,0.9787258336009225
2011-07-05,1.4195997482563878,1.1847457822552434,1.016343027851607
2011-07-06,1.4195997482563878,1.1730557353854534,0.966750047150021
2011-07-07,1.4195997482563878,1.2679789159681485,1.0126694737255637
2011-07-08,1.4195997482563878,1.1510784472702482,1.1394070910740612
2011-07-09,1.4195997482563878,1.1510784472702482,1.1394070910740612
2011-07-10,1.4195997482563878,1.1510784472702482,1.1394070910740612
2011-07-11,1.4195997482563878,1.1024478522919212,1.1449174222631262
2011-07-12,1.4195997482563878,1.2076582741200317,1.2992066955569492
2011-07-13,1.4195997482563878,1.237117192231903,1.4663534082919243
2011-07-14,1.4195997482563878,1.130036362904626,1.4957418413002717
2011-07-15,1.4195997482563878,1.1997090422485743,1.4534959688507725
2011-07-16,1.4195997482563878,1.1997090422485743,1.4534959688507725
2011-07-17,1.4195997482563878,1.1997090422485743,1.4534959688507725
2011-07-18,1.4195997482563878,1.1389207985256662,1.394719102834078
2011-07-19,1.4195997482563878,1.2113990891183644,1.4700269624179678
2011-07-20,1.4195997482563878,1.240390405355444,1.400229434023143
2011-07-21,1.4195997482563878,1.2801365647127299,1.3653306698257306
2011-07-22,1.4195997482563878,1.3067898715758515,1.4571695229768158
2011-07-23,1.4195997482563878,1.3067898715758515,1.4571695229768158
2011-07-24,1.4195997482563878,1.3067898715758515,1.4571695229768158
2011-07-25,1.4195997482563878,1.2806041665875216,1.376351332203861
2011-07-26,1.4195997482563878,1.3105306865741841,1.4663534082919243
2011-07-27,1.4195997482563878,1.2071906722452403,1.5012521724893366
2011-07-28,1.4195997482563878,1.2109314872435732,1.462679854165881
2011-07-29,1.4195997482563878,1.126763149781085,1.3341054597543618
2011-07-30,1.4195997482563878,1.126763149781085,1.3341054597543618
2011-07-31,1.4195997482563878,1.126763149781085,1.3341054597543618
2011-08-01,1.4766293961054255,1.0940310185456728,1.4590063000398374
2011-08-02,1.4766293961054255,1.0379187935706804,1.679419547602442
2011-08-03,1.4766293961054255,0.9486068354854846,1.6592149999092032
2011-08-04,1.4766293961054255,0.7091946755921844,1.5747232550102048
2011-08-05,1.4766293961054255,0.7157411018392669,1.585743917388335
2011-08-06,1.4766293961054255,0.7157411018392669,1.585743917388335
2011-08-07,1.4766293961054255,0.7157411018392669,1.585743917388335
2011-08-08,1.4766293961054255,0.45294884820638653,1.4608430771028593
2011-08-09,1.4766293961054255,0.3617664826220241,1.4792108477330763
2011-08-10,1.4766293961054255,0.5361819819192917,1.4792108477330763
2011-08-11,1.4766293961054255,0.6498092374936512,1.66656210816129
2011-08-12,1.4766293961054255,0.6362487831246945,1.6702356622873333
2011-08-13,1.4766293961054255,0.6362487831246945,1.6702356622873333
2011-08-14,1.4766293961054255,0.6362487831246945,1.6702356622873333
2011-08-15,1.4766293961054255,0.7620336874436352,1.7106447576738109
2011-08-16,1.4766293961054255,0.7045186568442686,1.765748069564462
2011-08-17,1.4766293961054255,0.7480056311998873,1.7510538530602884
2011-08-18,1.4766293961054255,0.5048526563082543,1.6592149999092032
2011-08-19,1.4766293961054255,0.5025146469342964,1.7492170759972667
2011-08-20,1.4766293961054255,0.5025146469342964,1.7492170759972667
2011-08-21,1.4766293961054255,0.5025146469342964,1.7492170759972667
2011-08-22,1.4766293961054255,0.6002434387657413,1.8171778273290697
2011-08-23,1.4766293961054255,0.6437304131213599,1.883301801597851
2011-08-24,1.4766293961054255,0.6268967456288623,1.8796282474718076
2011-08-25,1.4766293961054255,0.6343783756255285,1.883301801597851
2011-08-26,1.4766293961054255,0.6446656168709436,2.055958845521891
2011-08-27,1.4766293961054255,0.6446656168709436,2.055958845521891
2011-08-28,1.4766293961054255,0.6446656168709436,2.055958845521891
2011-08-29,1.4766293961054255,0.7335099730813476,2.0780001702781514
2011-08-30,1.4766293961054255,0.8097290786723791,2.1165724886016073
2011-08-31,1.4766293961054255,0.8055206617992545,2.0596323996479344
2011-09-01,1.535336386538259,0.8111318842967539,1.8465662603374169
2011-09-02,1.535336386538259,0.6951666193484365,2.0045290877572834
2011-09-03,1.535336386538259,0.6951666193484365,2.0045290877572834
2011-09-04,1.535336386538259,0.6951666193484365,2.0045290877572834
2011-09-05,1.535336386538259,0.6951666193484365,1.9283395751831431
2011-09-06,1.535336386538259,0.6736569331080224,1.9733038776859144
2011-09-07,1.535336386538259,0.8303035611632095,1.9163637887322418
2011-09-08,1.535336386538259,0.8167431067942527,1.8135042732030262
2011-09-09,1.535336386538259,0.7321071674569727,1.8318720438332434
2011-09-10,1.535336386538259,0.7321071674569727,1.8318720438332434
2011-09-11,1.535336386538259,0.7321071674569727,1.8318720438332434
2011-09-12,1.535336386538259,0.776529345562175,1.8979960181020246
2011-09-13,1.535336386538259,0.8709849242700783,1.7326860824300714
2011-09-14,1.535336386538259,0.8101966805471702,1.7418699677451799
2011-09-15,1.535336386538259,0.8331091724119591,1.6720724393503552
2011-09-16,1.535336386538259,0.765774502441968,1.6041116880185522
2011-09-17,1.535336386538259,0.765774502441968,1.6041116880185522
2011-09-18,1.535336386538259,0.765774502441968,1.6041116880185522
2011-09-19,1.535336386538259,0.6600964787390664,1.6004381338925087
2011-09-20,1.535336386538259,0.7171439074636418,1.585743917388335
2011-09-21,1.535336386538259,0.6633696918626073,1.5545187073169662
2011-09-22,1.535336386538259,0.40712386447681004,1.2918595873048626
2011-09-23,1.535336386538259,0.37392413136660596,1.2110413965319076
2011-09-24,1.535336386538259,0.37392413136660596,1.2110413965319076
2011-09-25,1.535336386538259,0.37392413136660596,1.2110413965319076
2011-09-26,1.535336386538259,0.39216060448347845,1.2790021478637106
2011-09-27,1.535336386538259,0.5890209937707431,1.3120641349981013
2011-09-28,1.535336386538259,0.4375179863382638,1.152264530515213
2011-09-29,1.535336386538259,0.48100496069388304,1.165121969956365
2011-09-30,1.535336386538259,0.3435300095051522,0.8712376398728925
